jahr,region,bundesland_code,icd_code,icd_bezeichnung,sterbefaelle,sterbefaelle_je_100k,sterbefaelle_je_100k_altersstand
2024,Hessen,DE-HE,A70-A74,A70-A74 Sonstige Krankheiten durch Chlamydien,,,
2024,Hessen,DE-HE,A75-A79,A75-A79 Rickettsiosen,,,
2024,Hessen,DE-HE,A80-A89,A80-A89 Virusinfektionen des Zentralnervensystems,28,0.4,0.5
2024,Hessen,DE-HE,A90-A99,A90-A99 Durch Arthropoden übertragene Viruskrankheiten und virale hämorrhagische Fieber,,,
2024,Hessen,DE-HE,B00-B09,"B00-B09 Virusinfektionen, durch Haut- und Schleimhautläsionen gekennzeichnet",25,0.4,0.4
2024,Hessen,DE-HE,B15-B19,B15-B19 Virushepatitis,30,0.5,0.5
2024,Hessen,DE-HE,B20-B24,B20-B24 HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),21,0.3,0.3
2024,Hessen,DE-HE,B25-B34,B25-B34 Sonstige Viruskrankheiten,6,0.1,0.1
2024,Hessen,DE-HE,B35-B49,B35-B49 Mykosen,19,0.3,0.3
2024,Hessen,DE-HE,B50-B64,B50-B64 Protozoenkrankheiten,,0.0,0.0
2024,Hessen,DE-HE,B65-B83,B65-B83 Helminthosen,,,
2024,Hessen,DE-HE,B85-B89,"B85-B89 Pedikulose, Akarinose und sonstiger Parasitenbefall der Haut",,,
2024,Hessen,DE-HE,B90-B94,B90-B94 Folgezustände von infektiösen und parasitären Krankheiten,9,0.1,0.2
2024,Hessen,DE-HE,B99-B99,B99-B99 Sonstige Infektionskrankheiten,211,3.4,3.5
2024,Hessen,DE-HE,C00-D48,C00-D48 Neubildungen,16777,267.4,277.0
2024,Hessen,DE-HE,C00-C97,C00-C97 Bösartige Neubildungen,16210,258.4,267.7
2024,Hessen,DE-HE,C00-C75,"C00-C75 Bösartige Neubildungen an genau bezeichneten Lokalisationen, als primär festgestellt oder vermutet, ausgenommen lymphatisches, blutbildendes und verwandtes Gewebe",14038,223.7,231.6
2024,Hessen,DE-HE,C00-C14,"C00-C14 Bösartige Neubildungen der Lippe, der Mundhöhle und des Pharynx",350,5.6,5.7
2024,Hessen,DE-HE,C15-C26,C15-C26 Bösartige Neubildungen der Verdauungsorgane,5015,79.9,82.7
2024,Hessen,DE-HE,C18-C21,"C18-C21 Bösartige Neubildung des Kolons, des Rektums und des Anus",1595,25.4,26.3
2024,Hessen,DE-HE,C19-C21,C19-C21 Bösartige Neubildung des Rektums und des Anus,581,9.3,9.6
2024,Hessen,DE-HE,C30-C39,C30-C39 Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3173,50.6,52.3
2024,Hessen,DE-HE,C32-C34,"C32-C34 Bösartige Neubildung des Larynx, der Trachea, der Bronchien und der Lunge",3143,50.1,51.8
2024,Hessen,DE-HE,C33-C34,"C33-C34 Bösartige Neubildung der Trachea, Bronchien und der Lunge",3079,49.1,50.7
2024,Hessen,DE-HE,C40-C41,C40-C41 Bösartige Neubildungen des Knochens und des Gelenkknorpels,34,0.5,0.6
2024,Hessen,DE-HE,C43-C44,C43-C44 Melanom und sonstige bösartige Neubildungen der Haut,337,5.4,5.6
2024,Hessen,DE-HE,C45-C49,C45-C49 Bösartige Neubildungen des mesothelialen Gewebes und des Weichteilgewebes,232,3.7,3.9
2024,Hessen,DE-HE,C50-C50,C50-C50 Bösartige Neubildung der Brustdrüse,1388,22.1,22.9
2024,Hessen,DE-HE,C51-C58,C51-C58 Bösartige Neubildungen der weiblichen Genitalorgane,,,
2024,Hessen,DE-HE,C54-C55,C54-C55 Bösartige Neubildung sonstiger Teile der Gebärmutter,,,
2024,Hessen,DE-HE,C60-C63,C60-C63 Bösartige Neubildungen der männlichen Genitalorgane,,,
2024,Hessen,DE-HE,C64-C68,C64-C68 Bösartige Neubildungen der Harnorgane,1138,18.1,18.8
2024,Hessen,DE-HE,C69-C72,"C69-C72 Bösartige Neubildungen des Auges, des Gehirns und sonstiger Teile des Zentralnervensystems",465,7.4,7.6
2024,Hessen,DE-HE,C73-C75,C73-C75 Bösartige Neubildungen der Schilddrüse und sonstiger endokriner Drüsen,55,0.9,0.9
2024,Hessen,DE-HE,C76-C80,"C76-C80 Bösartige Neubildungen ungenau bezeichneter, sekundärer und nicht näher bezeichneter Lokalisationen",749,11.9,12.4
2024,Hessen,DE-HE,C81-C96,"C81-C96 Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes, als primär festgestellt oder vermutet",1423,22.7,23.6
2024,Hessen,DE-HE,C91-C95,C91-C95 Leukämie,590,9.4,9.8
2024,Hessen,DE-HE,C97-C97,C97-C97 Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen,,,
2024,Hessen,DE-HE,D00-D09,D00-D09 In-situ-Neubildungen,,,
2024,Hessen,DE-HE,D10-D36,D10-D36 Gutartige Neubildungen,53,0.8,0.9
2024,Hessen,DE-HE,D37-D48,D37-D48 Neubildungen unsicheren oder unbekannten Verhaltens,514,8.2,8.5
2024,Hessen,DE-HE,D50-D90,D50-D90 Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,305,4.9,5.0
2024,Hessen,DE-HE,D50-D53,D50-D53 Alimentäre Anämien,7,0.1,0.1
2024,Hessen,DE-HE,D55-D59,D55-D59 Hämolytische Anämien,9,0.1,0.2
2024,Hessen,DE-HE,D60-D64,D60-D64 Aplastische und sonstige Anämien,72,1.1,1.2
2024,Hessen,DE-HE,D65-D69,"D65-D69 Koagulopathien, Purpura und sonstige hämorrhagische Diathesen",171,2.7,2.8
2024,Hessen,DE-HE,D70-D77,D70-D77 Sonstige Krankheiten des Blutes und der blutbildenden Organe,17,0.3,0.3
2024,Hessen,DE-HE,D80-D90,D80-D90 Bestimmte Störungen mit Beteiligung des Immunsystems,29,0.5,0.5
2024,Hessen,DE-HE,E00-E90,"E00-E90 Endokrine, Ernährungs- und Stoffwechselkrankheiten",2791,44.5,46.2
2024,Hessen,DE-HE,E00-E07,E00-E07 Krankheiten der Schilddrüse,32,0.5,0.5
2024,Hessen,DE-HE,E10-E14,E10-E14 Diabetes mellitus,1921,30.6,31.7
2024,Hessen,DE-HE,E15-E16,E15-E16 Sonstige Störungen der Blutglukose-Regulation und der inneren Sekretion des Pankreas,6,0.1,0.1
2024,Hessen,DE-HE,E20-E35,E20-E35 Krankheiten sonstiger endokriner Drüsen,11,0.2,0.2
2024,Hessen,DE-HE,E40-E46,E40-E46 Mangelernährung,56,0.9,0.9
2024,Hessen,DE-HE,E50-E64,E50-E64 Sonstige alimentäre Mangelzustände,8,0.1,0.1
2024,Hessen,DE-HE,E65-E68,E65-E68 Adipositas und sonstige Überernährung,156,2.5,2.5
2024,Hessen,DE-HE,E70-E90,E70-E90 Stoffwechselstörungen,601,9.6,10.0
2024,Hessen,DE-HE,F00-F99,F00-F99 Psychische und Verhaltensstörungen,4794,76.4,79.6
2024,Hessen,DE-HE,F00-F09,"F00-F09 Organische, einschließlich symptomatischer psychischer Störungen",4199,66.9,69.9
2024,Hessen,DE-HE,F00-F03,F00-F03 Demenz,4162,66.3,69.3
2024,Hessen,DE-HE,F10-F19,F10-F19 Psychische und Verhaltensstörungen durch psychotrope Substanzen,493,7.9,8.0
2024,Hessen,DE-HE,F20-F29,"F20-F29 Schizophrenie, schizotype und wahnhafte Störungen",27,0.4,0.4
2024,Hessen,DE-HE,F30-F39,F30-F39 Affektive Störungen,56,0.9,0.9
2024,Hessen,DE-HE,F32-F34,F32-F34 Depression,52,0.8,0.9
2024,Hessen,DE-HE,F40-F48,"F40-F48 Neurotische, Belastungs- und somatoforme Störungen",4,0.1,0.1
2024,Hessen,DE-HE,F40-F41,F40-F41 Phobische und andere Angststörungen,3,0.0,0.0
2024,Hessen,DE-HE,F50-F59,F50-F59 Verhaltensauffälligkeiten mit körperlichen Störungen und Faktoren,4,0.1,0.1
2024,Hessen,DE-HE,F60-F69,F60-F69 Persönlichkeits- und Verhaltensstörungen,4,0.1,0.1
2024,Hessen,DE-HE,F70-F79,F70-F79 Intelligenzminderung,,0.0,0.0
2024,Hessen,DE-HE,F80-F89,F80-F89 Entwicklungsstörungen,4,0.1,0.1
2024,Hessen,DE-HE,F90-F98,F90-F98 Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend,,0.0,0.0
2024,Hessen,DE-HE,F99-F99,F99-F99 Nicht näher bezeichnete psychische Störungen,,,
2024,Hessen,DE-HE,G00-H95,G00-H95 Krankheiten des Nervensystems und der Sinnesorgane,2727,43.5,45.3
2024,Hessen,DE-HE,G00-G99,G00-G99 Krankheiten des Nervensystems,2722,43.4,45.2
2024,Hessen,DE-HE,G00-G09,G00-G09 Entzündliche Krankheiten des Zentralnervensystems,48,0.8,0.8
2024,Hessen,DE-HE,G00-G03,G00-G03 Meningitis,23,0.4,0.4
2024,Hessen,DE-HE,G10-G14,"G10-G14 Systematrophien, die vorwiegend das Zentralnervensystem betreffen",201,3.2,3.3
2024,Hessen,DE-HE,G20-G26,G20-G26 Extrapyramidale Krankheiten und Bewegungsstörungen,1096,17.5,18.3
2024,Hessen,DE-HE,G30-G32,G30-G32 Sonstige degenerative Krankheiten des Nervensystems,653,10.4,10.9
2024,Hessen,DE-HE,G35-G37,G35-G37 Demyelinisierende Krankheiten des Zentralnervensystems,148,2.4,2.4
2024,Hessen,DE-HE,G40-G47,G40-G47 Episodische und paroxysmale Krankheiten des Nervensystems,321,5.1,5.3
2024,Hessen,DE-HE,G40-G41,G40-G41 Epilepsie,298,4.7,4.9
2024,Hessen,DE-HE,G50-G59,"G50-G59 Krankheiten von Nerven, Nervenwurzeln und Nervenplexus",,0.0,0.0
2024,Hessen,DE-HE,G60-G64,G60-G64 Polyneuropathien und sonstige Krankheiten des peripheren Nervensystems,43,0.7,0.7
2024,Hessen,DE-HE,G70-G73,G70-G73 Krankheiten im Bereich der neuromuskulären Synapse und des Muskels,54,0.9,0.9
2024,Hessen,DE-HE,G80-G83,G80-G83 Zerebrale Lähmung und sonstige Lähmungssyndrome,35,0.6,0.6
2024,Hessen,DE-HE,G90-G99,G90-G99 Sonstige Krankheiten des Nervensystems,122,1.9,2.0
2024,Hessen,DE-HE,H00-H59,H00-H59 Krankheiten des Auges und der Augenanhangsgebilde,,0.0,0.0
2024,Hessen,DE-HE,H00-H06,"H00-H06 Affektionen des Augenlides, des Tränenapparates und der Orbita",,,
2024,Hessen,DE-HE,H10-H13,H10-H13 Affektionen der Konjunktiva,,,
2024,Hessen,DE-HE,H15-H22,"H15-H22 Affektionen der Sklera, der Hornhaut, der Iris und des Ziliarkörpers",,,
2024,Hessen,DE-HE,H25-H28,H25-H28 Affektionen der Linse,,,
2024,Hessen,DE-HE,H30-H36,H30-H36 Affektionen der Aderhaut und der Netzhaut,,0.0,0.0
2024,Hessen,DE-HE,H40-H42,H40-H42 Glaukom,,,
2024,Hessen,DE-HE,H43-H45,H43-H45 Affektionen des Glaskörpers und des Augapfels,,,
2024,Hessen,DE-HE,H46-H48,H46-H48 Affektionen des Nervus opticus und der Sehbahn,,,
2024,Hessen,DE-HE,H49-H52,"H49-H52 Affektionen der Augenmuskeln, Störungen der Blickbewegungen sowie Akkommodationsstörungen und Refraktionsfehler",,,
2024,Hessen,DE-HE,H53-H54,H53-H54 Sehstörungen und Blindheit,,,
2024,Hessen,DE-HE,H55-H59,H55-H59 Sonstige Affektionen des Auges und der Augenanhangsgebilde,,,
2024,Hessen,DE-HE,H60-H95,H60-H95 Krankheiten des Ohres und des Warzenfortsatzes,4,0.1,0.1
2024,Hessen,DE-HE,H60-H62,H60-H62 Krankheiten des äußeren Ohres,,,
2024,Hessen,DE-HE,H65-H75,H65-H75 Krankheiten des Mittelohres und des Warzenfortsatzes,3,0.0,0.1
2024,Hessen,DE-HE,H80-H83,H80-H83 Krankheiten des Innenohres,,0.0,0.0
2024,Hessen,DE-HE,H90-H95,H90-H95 Sonstige Krankheiten des Ohres,,,
2024,Hessen,DE-HE,H90-H91,H90-H91 Hörverlust,,,
2024,Hessen,DE-HE,I00-I99,I00-I99 Krankheiten des Kreislaufsystems,25446,405.6,421.7
2024,Hessen,DE-HE,I00-I02,I00-I02 Akutes rheumatisches Fieber,4,0.1,0.1
2024,Hessen,DE-HE,I05-I09,I05-I09 Chronische rheumatische Herzkrankheiten,504,8.0,8.3
2024,Hessen,DE-HE,I10-I15,I10-I15 Hypertonie (Hochdruckkrankheit),4303,68.6,71.5
2024,Hessen,DE-HE,I20-I25,I20-I25 Ischämische Herzkrankheiten,8752,139.5,144.7
2024,Hessen,DE-HE,I21-I22,I21-I22 Herzinfarkt,3204,51.1,52.9
2024,Hessen,DE-HE,I26-I28,I26-I28 Pulmonale Herzkrankheit und Krankheiten des Lungenkreislaufes,471,7.5,7.8
2024,Hessen,DE-HE,I30-I52,I30-I52 Sonstige Formen der Herzkrankheit,6501,103.6,107.8
2024,Hessen,DE-HE,I60-I69,I60-I69 Zerebrovaskuläre Krankheiten,3799,60.5,63.2
2024,Hessen,DE-HE,I60-I61,I60-I61 Subarachnoidalblutung und intrazerebrale Blutung,757,12.1,12.6
2024,Hessen,DE-HE,I70-I79,"I70-I79 Krankheiten der Arterien, Arteriolen und Kapillaren",926,14.8,15.3
2024,Hessen,DE-HE,I80-I89,"I80-I89 Krankheiten der Venen, der Lymphgefäße und der Lymphknoten andernorts nicht klassifiziert",178,2.8,3.0
2024,Hessen,DE-HE,I95-I99,I95-I99 Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems,8,0.1,0.1
2024,Hessen,DE-HE,J00-J99,J00-J99 Krankheiten des Atmungssystems,5532,88.2,91.6
2024,Hessen,DE-HE,J00-J06,J00-J06 Akute Infektionen der oberen Atemwege,14,0.2,0.2
2024,Hessen,DE-HE,J09-J18,J09-J18 Grippe und Pneumonie,1847,29.4,30.6
2024,Hessen,DE-HE,J09-J11,J09-J11 Grippe,240,3.8,4.0
2024,Hessen,DE-HE,J12-J18,J12-J18 Pneumonie,1607,25.6,26.7
2024,Hessen,DE-HE,J20-J22,J20-J22 Sonstige akute Infektionen der unteren Atemwege,10,0.2,0.2
2024,Hessen,DE-HE,J30-J39,J30-J39 Sonstige Krankheiten der oberen Atemwege,6,0.1,0.1
2024,Hessen,DE-HE,J40-J47,J40-J47 Chronische Krankheiten der unteren Atemwege,2729,43.5,45.1
2024,Hessen,DE-HE,J45-J46,J45-J46 Asthma,83,1.3,1.4
2024,Hessen,DE-HE,J60-J70,J60-J70 Lungenkrankheiten durch exogene Substanzen,428,6.8,7.1
2024,Hessen,DE-HE,J80-J84,"J80-J84 Sonstige Krankheiten der Atmungsorgane, die hauptsächlich das Interstitium betreffen",329,5.2,5.4
2024,Hessen,DE-HE,J85-J86,J85-J86 Purulente und nekrotisierende Krankheitszustände der unteren Atemwege,59,0.9,1.0
2024,Hessen,DE-HE,J90-J94,J90-J94 Sonstige Krankheiten der Pleura,33,0.5,0.6
2024,Hessen,DE-HE,J95-J99,J95-J99 Sonstige Krankheiten des Atmungssystems,77,1.2,1.3
2024,Hessen,DE-HE,K00-K93,K00-K93 Krankheiten des Verdauungssystems,3056,48.7,50.4
2024,Hessen,DE-HE,K00-K14,"K00-K14 Krankheiten der Mundhöhle, der Speicheldrüsen und der Kiefer",9,0.1,0.2
2024,Hessen,DE-HE,K20-K31,"K20-K31 Krankheiten des Ösophagus, des Magens und des Duodenums",349,5.6,5.8
2024,Hessen,DE-HE,K25-K28,"K25-K28 Ulcus ventriculi, Ulcus duodeni, Ulcus pepticum",242,3.9,4.0
2024,Hessen,DE-HE,K35-K38,K35-K38 Krankheiten der Appendix,9,0.1,0.2
2024,Hessen,DE-HE,K40-K46,K40-K46 Hernien,54,0.9,0.9
2024,Hessen,DE-HE,K50-K52,K50-K52 Nichtinfektiöse Enteritis und Kolitis,43,0.7,0.7
2024,Hessen,DE-HE,K55-K64,K55-K64 Sonstige Krankheiten des Darmes,729,11.6,12.1
2024,Hessen,DE-HE,K65-K67,K65-K67 Krankheiten des Peritoneums,45,0.7,0.7
2024,Hessen,DE-HE,K70-K77,K70-K77 Krankheiten der Leber,974,15.5,15.9
2024,Hessen,DE-HE,K80-K87,"K80-K87 Krankheiten der Gallenblase, der Gallenwege und des Pankreas",361,5.8,6.0
2024,Hessen,DE-HE,K90-K93,K90-K93 Sonstige Krankheiten des Verdauungssystems,483,7.7,8.0
2024,Hessen,DE-HE,L00-L99,L00-L99 Krankheiten der Haut und der Unterhaut,155,2.5,2.6
2024,Hessen,DE-HE,L00-L08,L00-L08 Infektionen der Haut und der Unterhaut,42,0.7,0.7
2024,Hessen,DE-HE,L10-L14,L10-L14 Bullöse Dermatosen,9,0.1,0.1
2024,Hessen,DE-HE,L20-L30,L20-L30 Dermatitis und Ekzem,,0.0,0.0
2024,Hessen,DE-HE,L40-L45,L40-L45 Papulosquamöse Hautkrankheiten,,0.0,0.0
2024,Hessen,DE-HE,L40-L42,L40-L42 Psoriasis,,0.0,0.0
2024,Hessen,DE-HE,L50-L54,L50-L54 Urtikaria und Erythem,,0.0,0.0
2024,Hessen,DE-HE,L55-L59,L55-L59 Krankheiten der Haut und der Unterhaut durch Strahleneinwirkung,,,
2024,Hessen,DE-HE,L60-L75,L60-L75 Krankheiten der Hautanhangsgebilde,,,
2024,Hessen,DE-HE,L80-L99,L80-L99 Sonstige Krankheiten der Haut und der Unterhaut,100,1.6,1.7
2024,Hessen,DE-HE,M00-M99,M00-M99 Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,357,5.7,5.9
2024,Hessen,DE-HE,M00-M25,M00-M25 Arthropathien,93,1.5,1.5
2024,Hessen,DE-HE,M00-M03,M00-M03 Infektiöse Arthropathien,12,0.2,0.2
2024,Hessen,DE-HE,M05-M14,M05-M14 Entzündliche Polyarthropathien,50,0.8,0.8
2024,Hessen,DE-HE,M15-M19,M15-M19 Arthrose,27,0.4,0.4
2024,Hessen,DE-HE,M20-M25,M20-M25 Sonstige Gelenkkrankheiten,4,0.1,0.1
2024,Hessen,DE-HE,M30-M36,M30-M36 Systemkrankheiten des Bindegewebes,38,0.6,0.6
2024,Hessen,DE-HE,M40-M54,M40-M54 Krankheiten der Wirbelsäule und des Rückens,71,1.1,1.2
2024,Hessen,DE-HE,M40-M43,M40-M43 Deformitäten der Wirbelsäule und des Rückens,5,0.1,0.1
2024,Hessen,DE-HE,M45-M54,M45-M54 Dorsopathien,66,1.1,1.1
2024,Hessen,DE-HE,M45-M49,M45-M49 Spondylopathien,60,1.0,1.0
2024,Hessen,DE-HE,M50-M54,M50-M54 Sonstige Krankheiten der Wirbelsäule und des Rückens,6,0.1,0.1
2024,Hessen,DE-HE,M60-M79,M60-M79 Krankheiten der Weichteilgewebe,90,1.4,1.5
2024,Hessen,DE-HE,M60-M63,M60-M63 Krankheiten der Muskeln,42,0.7,0.7
2024,Hessen,DE-HE,M65-M68,M65-M68 Krankheiten der Synovialis und der Sehnen,,0.0,0.0
2024,Hessen,DE-HE,M70-M79,M70-M79 Sonstige Krankheiten des Weichteilgewebes,47,0.7,0.8
2024,Hessen,DE-HE,M80-M94,M80-M94 Osteopathien und Chondropathien,64,1.0,1.1
2024,Hessen,DE-HE,M80-M85,M80-M85 Veränderungen der Knochendichte und -struktur,37,0.6,0.6
2024,Hessen,DE-HE,M80-M82,M80-M82 Osteoporose,37,0.6,0.6
2024,Hessen,DE-HE,M86-M90,M86-M90 Sonstige Osteopathien,26,0.4,0.4
2024,Hessen,DE-HE,M91-M94,M91-M94 Chondropathien,,0.0,0.0
2024,Hessen,DE-HE,M95-M99,M95-M99 Sonstige Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,,0.0,0.0
2024,Hessen,DE-HE,N00-N99,N00-N99 Krankheiten des Urogenitalsystems,2293,36.5,38.1
2024,Hessen,DE-HE,N00-N29,N00-N29 Krankheiten der Niere und des Ureters,1523,24.3,25.4
2024,Hessen,DE-HE,N00-N08,N00-N08 Glomeruläre Krankheiten,21,0.3,0.4
2024,Hessen,DE-HE,N10-N16,N10-N16 Tubulointerstitielle Nierenkrankheiten,68,1.1,1.1
2024,Hessen,DE-HE,N17-N19,N17-N19 Niereninsuffizienz,1391,22.2,23.2
2024,Hessen,DE-HE,N20-N23,N20-N23 Urolithiasis,22,0.4,0.4
2024,Hessen,DE-HE,N25-N29,N25-N29 Sonstige Krankheiten der Niere und des Ureters,21,0.3,0.3
2024,Hessen,DE-HE,N30-N39,N30-N39 Sonstige Krankheiten des Harnsystems,699,11.1,11.6
2024,Hessen,DE-HE,N40-N51,N40-N51 Krankheiten der männlichen Genitalorgane,,,
2024,Hessen,DE-HE,N60-N64,N60-N64 Krankheiten der Mamma (Brustdrüse),,0.0,0.0
2024,Hessen,DE-HE,N70-N77,N70-N77 Entzündliche Krankheiten der weiblichen Beckenorgane,,,
2024,Hessen,DE-HE,N80-N98,N80-N98 Nichtentzündliche Krankheiten des weiblichen Genitaltraktes,,,
2024,Hessen,DE-HE,O00-O99,"O00-O99 Schwangerschaft, Geburt und Wochenbett",,,
2024,Hessen,DE-HE,O00-O08,O00-O08 Schwangerschaft mit abortivem Ausgang,,,
2024,Hessen,DE-HE,O10-O16,"O10-O16 Ödeme, Proteinurie und Hypertonie während der Schwangerschaft, der Geburt und des Wochenbettes",,,
2024,Hessen,DE-HE,O20-O29,"O20-O29 Sonstige Krankheiten der Mutter, die vorwiegend mit der Schwangerschaft verbunden sind",,,
2024,Hessen,DE-HE,O30-O48,O30-O48 Betreuung der Mutter im Hinblick auf den Fetus und die Amnionhöhle sowie mögliche Entbindungskomplikationen,,,
2024,Hessen,DE-HE,O60-O75,O60-O75 Komplikationen bei Wehentätigkeit und Entbindung,,,
2024,Hessen,DE-HE,O80-O84,O80-O84 Entbindung,,,
2024,Hessen,DE-HE,O85-O92,"O85-O92 Komplikationen, die vorwiegend im Wochenbett auftreten",,,
2024,Hessen,DE-HE,O94-O99,"O94-O99 Sonstige Krankheitszustände während der Gestationsperiode, die andernorts nicht klassifiziert sind",,,
2024,Hessen,DE-HE,P00-P96,"P00-P96 Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",103,1.6,1.7
2024,Hessen,DE-HE,P00-P04,"P00-P04 Schädigung des Fetus und Neugeborenen durch mütterliche Faktoren und durch Komplikationen bei Schwangerschaft, Wehentätigkeit und Entbindung",9,0.1,0.2
2024,Hessen,DE-HE,P05-P08,P05-P08 Störungen im Zusammenhang mit der Schwangerschaftsdauer und dem fetalen Wachstum,31,0.5,0.5
2024,Hessen,DE-HE,P10-P15,P10-P15 Geburtstrauma,,,
2024,Hessen,DE-HE,P20-P29,"P20-P29 Krankheiten des Atmungs- und Herz-Kreislaufsystems, die für die Perinatalperiode spezifisch sind",27,0.4,0.5
2024,Hessen,DE-HE,P35-P39,"P35-P39 Infektionen, die für die Perinatalperiode spezifisch sind",6,0.1,0.1
2024,Hessen,DE-HE,P50-P61,P50-P61 Hämorrhagische und hämatologische Krankheiten beim Fetus und Neugeborenen,,,
2024,Hessen,DE-HE,P70-P74,"P70-P74 Transitorische endokrine und Stoffwechselstörungen, die für den Fetus und das Neugeborene spezifisch sind",,,
2024,Hessen,DE-HE,P75-P78,P75-P78 Krankheiten des Verdauungssystems beim Fetus und Neugeborenen,5,0.1,0.1
2024,Hessen,DE-HE,P80-P83,P80-P83 Krankheitszustände mit Beteiligung der Haut und der Temperaturregulation beim Fetus und Neugeborenen,,0.0,0.0
2024,Hessen,DE-HE,P90-P96,"P90-P96 Sonstige Störungen, die ihren Ursprung in der Perinatalperiode haben",24,0.4,0.4
2024,Hessen,DE-HE,Q00-Q99,"Q00-Q99 Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",161,2.6,2.7
2024,Hessen,DE-HE,Q00-Q07,Q00-Q07 Angeborene Fehlbildungen des Nervensystems,20,0.3,0.3
2024,Hessen,DE-HE,Q10-Q18,"Q10-Q18 Angeborene Fehlbildungen des Auges, des Ohres, des Gesichtes und des Halses",,,
2024,Hessen,DE-HE,Q20-Q28,Q20-Q28 Angeborene Fehlbildungen des Kreislaufsystems,45,0.7,0.7
2024,Hessen,DE-HE,Q30-Q34,Q30-Q34 Angeborene Fehlbildungen des Atmungssystems,,0.0,0.0
2024,Hessen,DE-HE,Q35-Q37,"Q35-Q37 Lippen-, Kiefer- und Gaumenspalte",,,
2024,Hessen,DE-HE,Q38-Q45,Q38-Q45 Sonstige angeborene Fehlbildungen des Verdauungssystems,4,0.1,0.1
2024,Hessen,DE-HE,Q50-Q56,Q50-Q56 Angeborene Fehlbildungen der Genitalorgane,,,
2024,Hessen,DE-HE,Q60-Q64,Q60-Q64 Angeborene Fehlbildungen des Harnsystems,8,0.1,0.1
2024,Hessen,DE-HE,Q65-Q79,Q65-Q79 Angeborene Fehlbildung und Deformitäten des Muskel-Skelett-Systems,8,0.1,0.1
2024,Hessen,DE-HE,Q80-Q89,Q80-Q89 Sonstige angeborene Fehlbildungen,19,0.3,0.3
2024,Hessen,DE-HE,Q90-Q99,"Q90-Q99 Chromosomenanomalien, anderenorts nicht klassifiziert",56,0.9,0.9
2024,Hessen,DE-HE,R00-R99,"R00-R99 Symptome und abnorme klinische und Laborbefunde, die andernorts nicht klassifiziert sind",1433,22.8,23.5
2024,Hessen,DE-HE,R00-R09,"R00-R09 Symptome, die das Kreislaufsystem und das Atmungssystem betreffen",21,0.3,0.3
2024,Hessen,DE-HE,R10-R19,"R10-R19 Symptome, die das Verdauungssystem und das Abdomen betreffen",7,0.1,0.1
2024,Hessen,DE-HE,R20-R23,"R20-R23 Symptome, die die Haut und das Unterhautgewebe betreffen",,,
2024,Hessen,DE-HE,R25-R29,"R25-R29 Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen",3,0.0,0.0
2024,Hessen,DE-HE,R30-R39,"R30-R39 Symptome, die das Harnsystem betreffen",,0.0,0.0
2024,Hessen,DE-HE,R40-R46,"R40-R46 Symptome, die das Erkennungs- und Wahrnehmungsvermögen, die Stimmung und das Verhalten betreffen",3,0.0,0.0
2024,Hessen,DE-HE,R47-R49,"R47-R49 Symptome, die die Sprache und die Stimme betreffen",,,
2024,Hessen,DE-HE,R50-R69,R50-R69 Allgemeinsymptome,125,2.0,2.1
2024,Hessen,DE-HE,R70-R79,R70-R79 Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose,,0.0,0.0
2024,Hessen,DE-HE,R80-R82,R80-R82 Abnorme Urinuntersuchungsbefunde ohne Vorliegen einer Diagnose,,,
2024,Hessen,DE-HE,R83-R89,"R83-R89 Abnorme Befunde ohne Vorliegen einer Diagnose bei der Untersuchung anderer Körperflüssigkeiten, Substanzen und Gewebe",,,
2024,Hessen,DE-HE,R90-R94,R90-R94 Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen,,0.0,0.0
2024,Hessen,DE-HE,R95-R99,R95-R99 Ungenau bezeichnete und unbekannte Todesursachen,1270,20.2,20.8
2024,Hessen,DE-HE,R96-R99,R96-R99 Unbekannte Todesursache,1264,20.1,20.7
2024,Hessen,DE-HE,S00-T98,"S00-T98 Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3270,52.1,53.7
2024,Hessen,DE-HE,S00-T14,S00-T14 Verletzungen,2219,35.4,36.6
2024,Hessen,DE-HE,S00-S09,S00-S09 Verletzungen des Kopfes,750,12.0,12.3
2024,Hessen,DE-HE,S10-S19,S10-S19 Verletzungen des Halses,117,1.9,1.9
2024,Hessen,DE-HE,S20-S29,S20-S29 Verletzungen des Thorax,134,2.1,2.2
